,domain,entity_id,serial_id
22672,term,6742,22672
22673,term,6743,22673
22674,term,6744,22674
22675,term,6746,22675
22676,term,6751,22676
22677,term,6752,22677
22678,term,6753,22678
22679,term,6758,22679
22680,term,6759,22680
22681,term,6760,22681
22682,term,6761,22682
22683,term,6767,22683
22684,term,6768,22684
22685,term,6770,22685
22686,term,6771,22686
22687,term,6773,22687
22688,term,6774,22688
22689,term,6780,22689
22690,term,6781,22690
22691,term,6782,22691
22692,term,6784,22692
22693,term,6787,22693
22694,term,6788,22694
22695,term,6789,22695
22696,term,6790,22696
22697,term,6792,22697
22698,term,6793,22698
22699,term,6794,22699
22700,term,6795,22700
22701,term,6796,22701
22702,term,6797,22702
22703,term,6798,22703
22704,term,6799,22704
22705,term,6800,22705
22706,term,6801,22706
22707,term,6802,22707
22708,term,6803,22708
22709,term,6804,22709
22710,term,6809,22710
22711,term,6810,22711
22712,term,6812,22712
22713,term,6813,22713
22714,term,6814,22714
22715,term,6815,22715
22716,term,6816,22716
22717,term,6817,22717
22718,term,6818,22718
22719,term,6819,22719
22720,term,6820,22720
22721,term,6821,22721
22722,term,6822,22722
22723,term,6823,22723
22724,term,6824,22724
22725,term,6827,22725
22726,term,6829,22726
22727,term,6831,22727
22728,term,6835,22728
22729,term,6836,22729
22730,term,6837,22730
22731,term,6838,22731
22732,term,6840,22732
22733,term,6842,22733
22734,term,6843,22734
22735,term,6847,22735
22736,term,6848,22736
22737,term,6851,22737
22738,term,6854,22738
22739,term,6856,22739
22740,term,6857,22740
22741,term,6859,22741
22742,term,6860,22742
22743,term,6861,22743
22744,term,6863,22744
22745,term,6864,22745
22746,term,6867,22746
22747,term,6868,22747
22748,term,6870,22748
22749,term,6871,22749
22750,term,6872,22750
22751,term,6874,22751
22752,term,6875,22752
22753,term,6877,22753
22754,term,6878,22754
22755,term,6881,22755
22756,term,6882,22756
22757,term,6883,22757
22758,term,6884,22758
22759,term,6885,22759
22760,term,6886,22760
22761,term,6887,22761
22762,term,6888,22762
22763,term,6889,22763
22764,term,6891,22764
22765,term,6892,22765
22766,term,6896,22766
22767,term,6897,22767
22768,term,6899,22768
22769,term,6900,22769
22770,term,6902,22770
22771,term,6903,22771
22772,term,6904,22772
22773,term,6905,22773
22774,term,6909,22774
22775,term,6910,22775
22776,term,6911,22776
22777,term,6914,22777
22778,term,6916,22778
22779,term,6918,22779
22780,term,6919,22780
22781,term,6920,22781
22782,term,6921,22782
22783,term,6922,22783
22784,term,6923,22784
22785,term,6924,22785
22786,term,6925,22786
22787,term,6930,22787
22788,term,6931,22788
22789,term,6932,22789
22790,term,6933,22790
22791,term,6936,22791
22792,term,6938,22792
22793,term,6939,22793
22794,term,6940,22794
22795,term,6941,22795
22796,term,6942,22796
22797,term,6945,22797
22798,term,6946,22798
22799,term,6947,22799
22800,term,6948,22800
22801,term,6949,22801
22802,term,6953,22802
22803,term,6954,22803
22804,term,6958,22804
22805,term,6959,22805
22806,term,6960,22806
22807,term,6967,22807
22808,term,6968,22808
22809,term,6969,22809
22810,term,6970,22810
22811,term,6975,22811
22812,term,6976,22812
22813,term,6977,22813
22814,term,6978,22814
22815,term,6980,22815
22816,term,6983,22816
22817,term,6985,22817
22818,term,6986,22818
22819,term,6988,22819
22820,term,6990,22820
22821,term,6991,22821
22822,term,6992,22822
22823,term,6994,22823
22824,term,6995,22824
22825,term,6996,22825
22826,term,6997,22826
22827,term,6998,22827
22828,term,6999,22828
22829,term,7001,22829
22830,term,7002,22830
22831,term,7004,22831
22832,term,7010,22832
22833,term,7011,22833
22834,term,7012,22834
22835,term,7013,22835
22836,term,7014,22836
22837,term,7015,22837
22838,term,7020,22838
22839,term,7021,22839
22840,term,7023,22840
22841,term,7026,22841
22842,term,7029,22842
22843,term,7030,22843
22844,term,7031,22844
22845,term,7032,22845
22846,term,7034,22846
22847,term,7038,22847
22848,term,7039,22848
22849,term,7041,22849
22850,term,7042,22850
22851,term,7052,22851
22852,term,7053,22852
22853,term,7055,22853
22854,term,7062,22854
22855,term,7063,22855
22856,term,7066,22856
22857,term,7068,22857
22858,term,7070,22858
22859,term,7071,22859
22860,term,7072,22860
22861,term,7073,22861
22862,term,7076,22862
22863,term,7079,22863
22864,term,7080,22864
22865,term,7081,22865
22866,term,7082,22866
22867,term,7083,22867
22868,term,7084,22868
22869,term,7085,22869
22870,term,7086,22870
22871,term,7088,22871
22872,term,7092,22872
22873,term,7094,22873
22874,term,7096,22874
22875,term,7101,22875
22876,term,7102,22876
22877,term,7107,22877
22878,term,7111,22878
22879,term,7115,22879
22880,term,7119,22880
22881,term,7121,22881
22882,term,7122,22882
22883,term,7125,22883
22884,term,7126,22884
22885,term,7127,22885
22886,term,7128,22886
22887,term,7130,22887
22888,term,7131,22888
22889,term,7132,22889
22890,term,7135,22890
22891,term,7136,22891
22892,term,7139,22892
22893,term,7141,22893
22894,term,7142,22894
22895,term,7146,22895
22896,term,7148,22896
22897,term,7149,22897
22898,term,7150,22898
22899,term,7151,22899
22900,term,7152,22900
22901,term,7153,22901
22902,term,7154,22902
22903,term,7155,22903
22904,term,7158,22904
22905,term,7159,22905
22906,term,7160,22906
22907,term,7161,22907
22908,term,7162,22908
22909,term,7163,22909
22910,term,7164,22910
22911,term,7165,22911
22912,term,7168,22912
22913,term,7170,22913
22914,term,7171,22914
22915,term,7173,22915
22916,term,7177,22916
22917,term,7178,22917
22918,term,7179,22918
22919,term,7181,22919
22920,term,7183,22920
22921,term,7184,22921
22922,term,7185,22922
22923,term,7186,22923
22924,term,7187,22924
22925,term,7188,22925
22926,term,7190,22926
22927,term,7191,22927
22928,term,7195,22928
22929,term,7198,22929
22930,term,7199,22930
22931,term,7200,22931
22932,term,7201,22932
22933,term,7205,22933
22934,term,7207,22934
22935,term,7210,22935
22936,term,7211,22936
22937,term,7212,22937
22938,term,7216,22938
22939,term,7218,22939
22940,term,7219,22940
22941,term,7220,22941
22942,term,7224,22942
22943,term,7229,22943
22944,term,7230,22944
22945,term,7232,22945
22946,term,7233,22946
22947,term,7234,22947
22948,term,7236,22948
22949,term,7240,22949
22950,term,7244,22950
22951,term,7245,22951
22952,term,7249,22952
22953,term,7253,22953
22954,term,7255,22954
22955,term,7256,22955
22956,term,7257,22956
22957,term,7258,22957
22958,term,7259,22958
22959,term,7260,22959
22960,term,7261,22960
22961,term,7262,22961
22962,term,7266,22962
22963,term,7269,22963
22964,term,7271,22964
22965,term,7274,22965
22966,term,7275,22966
22967,term,7277,22967
22968,term,7281,22968
22969,term,7282,22969
22970,term,7283,22970
22971,term,7284,22971
22972,term,7291,22972
22973,term,7292,22973
22974,term,7295,22974
22975,term,7296,22975
22976,term,7297,22976
22977,term,7298,22977
22978,term,7299,22978
22979,term,7300,22979
22980,term,7306,22980
22981,term,7307,22981
22982,term,7311,22982
22983,term,7312,22983
22984,term,7313,22984
22985,term,7314,22985
22986,term,7315,22986
22987,term,7316,22987
22988,term,7317,22988
22989,term,7318,22989
22990,term,7319,22990
22991,term,7320,22991
22992,term,7321,22992
22993,term,7323,22993
22994,term,7325,22994
22995,term,7326,22995
22996,term,7334,22996
22997,term,7335,22997
22998,term,7337,22998
22999,term,7340,22999
23000,term,7343,23000
23001,term,7344,23001
23002,term,7347,23002
23003,term,7351,23003
23004,term,7352,23004
23005,term,7353,23005
23006,term,7356,23006
23007,term,7359,23007
23008,term,7362,23008
23009,term,7364,23009
23010,term,7365,23010
23011,term,7367,23011
23012,term,7368,23012
23013,term,7369,23013
23014,term,7371,23014
23015,term,7372,23015
23016,term,7385,23016
23017,term,7387,23017
23018,term,7393,23018
23019,term,7394,23019
23020,term,7398,23020
23021,term,7402,23021
23022,term,7403,23022
23023,term,7404,23023
23024,term,7405,23024
23025,term,7407,23025
23026,term,7408,23026
23027,term,7409,23027
23028,term,7411,23028
23029,term,7412,23029
23030,term,7414,23030
23031,term,7415,23031
23032,term,7416,23032
23033,term,7417,23033
23034,term,7419,23034
23035,term,7420,23035
23036,term,7421,23036
23037,term,7422,23037
23038,term,7423,23038
23039,term,7425,23039
23040,term,7426,23040
23041,term,7427,23041
23042,term,7428,23042
23043,term,7429,23043
23044,term,7430,23044
23045,term,7431,23045
23046,term,7433,23046
23047,term,7434,23047
23048,term,7435,23048
23049,term,7436,23049
23050,term,7437,23050
23051,term,7439,23051
23052,term,7440,23052
23053,term,7441,23053
23054,term,7442,23054
23055,term,7443,23055
23056,term,7444,23056
23057,term,7445,23057
23058,term,7447,23058
23059,term,7448,23059
23060,term,7449,23060
23061,term,7450,23061
23062,term,7452,23062
23063,term,7457,23063
23064,term,7460,23064
23065,term,7461,23065
23066,term,7462,23066
23067,term,7463,23067
23068,term,7466,23068
23069,term,7467,23069
23070,term,7468,23070
23071,term,7469,23071
23072,term,7470,23072
23073,term,7471,23073
23074,term,7472,23074
23075,term,7473,23075
23076,term,7474,23076
23077,term,7476,23077
23078,term,7478,23078
23079,term,7479,23079
23080,term,7480,23080
23081,term,7482,23081
23082,term,7483,23082
23083,term,7484,23083
23084,term,7485,23084
23085,term,7486,23085
23086,term,7487,23086
23087,term,7488,23087
23088,term,7489,23088
23089,term,7490,23089
23090,term,7491,23090
23091,term,7492,23091
23092,term,7493,23092
23093,term,7494,23093
23094,term,7496,23094
23095,term,7497,23095
23096,term,7498,23096
23097,term,7499,23097
23098,term,7504,23098
23099,term,7509,23099
23100,term,7511,23100
23101,term,7516,23101
23102,term,7518,23102
23103,term,7519,23103
23104,term,7520,23104
23105,term,7522,23105
23106,term,7524,23106
23107,term,7532,23107
23108,term,7534,23108
23109,term,7535,23109
23110,term,7536,23110
23111,term,7537,23111
23112,term,7538,23112
23113,term,7540,23113
23114,term,7544,23114
23115,term,7547,23115
23116,term,7548,23116
23117,term,7552,23117
23118,term,7554,23118
23119,term,7555,23119
23120,term,7556,23120
23121,term,7557,23121
23122,term,7561,23122
23123,term,7562,23123
23124,term,7563,23124
23125,term,7564,23125
23126,term,7572,23126
23127,term,7573,23127
23128,term,7574,23128
23129,term,7577,23129
23130,term,7578,23130
23131,term,7579,23131
23132,term,7581,23132
23133,term,7582,23133
23134,term,7583,23134
23135,term,7584,23135
23136,term,7589,23136
23137,term,7592,23137
23138,term,7593,23138
23139,term,7595,23139
23140,term,7596,23140
23141,term,7597,23141
23142,term,7598,23142
23143,term,7599,23143
23144,term,7600,23144
23145,term,7608,23145
23146,term,7610,23146
23147,term,7611,23147
23148,term,7612,23148
23149,term,7620,23149
23150,term,7621,23150
23151,term,7622,23151
23152,term,7625,23152
23153,term,7626,23153
23154,term,7627,23154
23155,term,7631,23155
23156,term,7632,23156
23157,term,7645,23157
23158,term,7647,23158
23159,term,7648,23159
23160,term,7650,23160
23161,term,7652,23161
23162,term,7654,23162
23163,term,7659,23163
23164,term,7660,23164
23165,term,7661,23165
23166,term,7666,23166
23167,term,7667,23167
23168,term,7676,23168
23169,term,7677,23169
23170,term,7678,23170
23171,term,7679,23171
23172,term,7680,23172
23173,term,7681,23173
23174,term,7686,23174
23175,term,7687,23175
23176,term,7689,23176
23177,term,7692,23177
23178,term,7693,23178
23179,term,7695,23179
23180,term,7698,23180
23181,term,7699,23181
23182,term,7700,23182
23183,term,7705,23183
23184,term,7706,23184
23185,term,7708,23185
23186,term,7711,23186
23187,term,7712,23187
23188,term,7713,23188
23189,term,7714,23189
23190,term,7715,23190
23191,term,7716,23191
23192,term,7718,23192
23193,term,7721,23193
23194,term,7722,23194
23195,term,7723,23195
23196,term,7725,23196
23197,term,7730,23197
23198,term,7731,23198
23199,term,7732,23199
23200,term,7733,23200
23201,term,7734,23201
23202,term,7737,23202
23203,term,7746,23203
23204,term,7748,23204
23205,term,7749,23205
23206,term,7751,23206
23207,term,7752,23207
23208,term,7753,23208
23209,term,7755,23209
23210,term,7756,23210
23211,term,7757,23211
23212,term,7759,23212
23213,term,7760,23213
23214,term,7761,23214
23215,term,7767,23215
23216,term,7769,23216
23217,term,7770,23217
23218,term,7771,23218
23219,term,7773,23219
23220,term,7774,23220
23221,term,7775,23221
23222,term,7776,23222
23223,term,7777,23223
23224,term,7778,23224
23225,term,7781,23225
23226,term,7782,23226
23227,term,7784,23227
23228,term,7787,23228
23229,term,7788,23229
23230,term,7791,23230
23231,term,7794,23231
23232,term,7796,23232
23233,term,7797,23233
23234,term,7799,23234
23235,term,7800,23235
23236,term,7801,23236
23237,term,7802,23237
23238,term,7803,23238
23239,term,7804,23239
23240,term,7807,23240
23241,term,7808,23241
23242,term,7813,23242
23243,term,7814,23243
23244,term,7815,23244
23245,term,7816,23245
23246,term,7817,23246
23247,term,7818,23247
23248,term,7820,23248
23249,term,7821,23249
23250,term,7822,23250
23251,term,7826,23251
23252,term,7827,23252
23253,term,7829,23253
23254,term,7831,23254
23255,term,7832,23255
23256,term,7833,23256
23257,term,7839,23257
23258,term,7840,23258
23259,term,7841,23259
23260,term,7842,23260
23261,term,7843,23261
23262,term,7844,23262
23263,term,7846,23263
23264,term,7847,23264
23265,term,7848,23265
23266,term,7854,23266
23267,term,7855,23267
23268,term,7858,23268
23269,term,7863,23269
23270,term,7864,23270
23271,term,7866,23271
23272,term,7868,23272
23273,term,7871,23273
23274,term,7873,23274
23275,term,7876,23275
23276,term,7877,23276
23277,term,7881,23277
23278,term,7882,23278
23279,term,7884,23279
23280,term,7885,23280
23281,term,7886,23281
23282,term,7893,23282
23283,term,7894,23283
23284,term,7895,23284
23285,term,7896,23285
23286,term,7897,23286
23287,term,7898,23287
23288,term,7899,23288
23289,term,7901,23289
23290,term,7902,23290
23291,term,7903,23291
23292,term,7904,23292
23293,term,7905,23293
23294,term,7906,23294
23295,term,7907,23295
23296,term,7909,23296
23297,term,7913,23297
23298,term,7914,23298
23299,term,7915,23299
23300,term,7916,23300
23301,term,7917,23301
23302,term,7919,23302
23303,term,7920,23303
23304,term,7921,23304
23305,term,7922,23305
23306,term,7925,23306
23307,term,7926,23307
23308,term,7928,23308
23309,term,7929,23309
23310,term,7930,23310
23311,term,7931,23311
23312,term,7932,23312
23313,term,7934,23313
23314,term,7936,23314
23315,term,7937,23315
23316,term,7939,23316
23317,term,7942,23317
23318,term,7943,23318
23319,term,7946,23319
23320,term,7949,23320
23321,term,7950,23321
23322,term,7951,23322
23323,term,7953,23323
23324,term,7955,23324
23325,term,7956,23325
23326,term,7957,23326
23327,term,7958,23327
23328,term,7959,23328
23329,term,7960,23329
23330,term,7962,23330
23331,term,7963,23331
23332,term,7966,23332
23333,term,7968,23333
23334,term,7969,23334
23335,term,7972,23335
23336,term,7976,23336
23337,term,7977,23337
23338,term,7978,23338
23339,term,7979,23339
23340,term,7980,23340
23341,term,7981,23341
23342,term,7982,23342
23343,term,7983,23343
23344,term,7984,23344
23345,term,7985,23345
23346,term,7989,23346
23347,term,7990,23347
23348,term,7993,23348
23349,term,7994,23349
23350,term,7995,23350
23351,term,7996,23351
23352,term,7997,23352
23353,term,7998,23353
23354,term,7999,23354
23355,term,8002,23355
23356,term,8003,23356
23357,term,8004,23357
23358,term,8006,23358
23359,term,8011,23359
23360,term,8012,23360
23361,term,8019,23361
23362,term,8023,23362
23363,term,8025,23363
23364,term,8029,23364
23365,term,8033,23365
23366,term,8037,23366
23367,term,8041,23367
23368,term,8042,23368
23369,term,8046,23369
23370,term,8051,23370
23371,term,8052,23371
23372,term,8054,23372
23373,term,8055,23373
23374,term,8056,23374
23375,term,8058,23375
23376,term,8059,23376
23377,term,8065,23377
23378,term,8067,23378
23379,term,8070,23379
23380,term,8073,23380
23381,term,8079,23381
23382,term,8080,23382
23383,term,8084,23383
23384,term,8087,23384
23385,term,8088,23385
23386,term,8090,23386
23387,term,8091,23387
23388,term,8092,23388
23389,term,8093,23389
23390,term,8094,23390
23391,term,8098,23391
23392,term,8105,23392
23393,term,8106,23393
23394,term,8112,23394
23395,term,8113,23395
23396,term,8114,23396
23397,term,8115,23397
23398,term,8116,23398
23399,term,8119,23399
23400,term,8120,23400
23401,term,8121,23401
23402,term,8122,23402
23403,term,8123,23403
23404,term,8127,23404
23405,term,8136,23405
23406,term,8141,23406
23407,term,8144,23407
23408,term,8145,23408
23409,term,8146,23409
23410,term,8148,23410
23411,term,8149,23411
23412,term,8151,23412
23413,term,8152,23413
23414,term,8154,23414
23415,term,8156,23415
23416,term,8157,23416
23417,term,8158,23417
23418,term,8160,23418
23419,term,8161,23419
23420,term,8162,23420
23421,term,8164,23421
23422,term,8167,23422
23423,term,8170,23423
23424,term,8173,23424
23425,term,8174,23425
23426,term,8175,23426
23427,term,8176,23427
23428,term,8177,23428
23429,term,8181,23429
23430,term,8182,23430
23431,term,8183,23431
23432,term,8185,23432
23433,term,8186,23433
23434,term,8193,23434
23435,term,8194,23435
23436,term,8195,23436
23437,term,8196,23437
23438,term,8200,23438
23439,term,8203,23439
23440,term,8204,23440
23441,term,8205,23441
23442,term,8207,23442
23443,term,8214,23443
23444,term,8216,23444
23445,term,8218,23445
23446,term,8219,23446
23447,term,8220,23447
23448,term,8229,23448
23449,term,8230,23449
23450,term,8231,23450
23451,term,8233,23451
23452,term,8234,23452
23453,term,8235,23453
23454,term,8237,23454
23455,term,8241,23455
23456,term,8242,23456
23457,term,8243,23457
23458,term,8244,23458
23459,term,8246,23459
23460,term,8247,23460
23461,term,8248,23461
23462,term,8250,23462
23463,term,8253,23463
23464,term,8254,23464
23465,term,8257,23465
23466,term,8260,23466
23467,term,8261,23467
23468,term,8264,23468
23469,term,8274,23469
23470,term,8278,23470
23471,term,8280,23471
23472,term,8281,23472
23473,term,8283,23473
23474,term,8284,23474
23475,term,8289,23475
23476,term,8290,23476
23477,term,8293,23477
23478,term,8294,23478
23479,term,8295,23479
23480,term,8297,23480
23481,term,8299,23481
23482,term,8303,23482
23483,term,8304,23483
23484,term,8305,23484
23485,term,8307,23485
23486,term,8315,23486
23487,term,8319,23487
23488,term,8320,23488
23489,term,8321,23489
23490,term,8324,23490
23491,term,8325,23491
23492,term,8326,23492
23493,term,8330,23493
23494,term,8337,23494
23495,term,8340,23495
23496,term,8341,23496
23497,term,8342,23497
23498,term,8343,23498
23499,term,8344,23499
23500,term,8345,23500
23501,term,8346,23501
23502,term,8348,23502
23503,term,8354,23503
23504,term,8357,23504
23505,term,8359,23505
23506,term,8362,23506
23507,term,8364,23507
23508,term,8365,23508
23509,term,8368,23509
23510,term,8370,23510
23511,term,8373,23511
23512,term,8374,23512
23513,term,8375,23513
23514,term,8376,23514
23515,term,8377,23515
23516,term,8378,23516
23517,term,8381,23517
23518,term,8395,23518
23519,term,8397,23519
23520,term,8398,23520
23521,term,8399,23521
23522,term,8401,23522
23523,term,8402,23523
23524,term,8403,23524
23525,term,8405,23525
23526,term,8415,23526
23527,term,8431,23527
23528,term,8433,23528
23529,term,8436,23529
23530,term,8445,23530
23531,term,8448,23531
23532,term,8450,23532
23533,term,8451,23533
23534,term,8453,23534
23535,term,8454,23535
23536,term,8459,23536
23537,term,8465,23537
23538,term,8466,23538
23539,term,8467,23539
23540,term,8468,23540
23541,term,8470,23541
23542,term,8477,23542
23543,term,8481,23543
23544,term,8482,23544
23545,term,8487,23545
23546,term,8490,23546
23547,term,8492,23547
23548,term,8493,23548
23549,term,8494,23549
23550,term,8495,23550
23551,term,8496,23551
23552,term,8497,23552
23553,term,8498,23553
23554,term,8500,23554
23555,term,8501,23555
23556,term,8505,23556
23557,term,8506,23557
23558,term,8508,23558
23559,term,8511,23559
23560,term,8512,23560
23561,term,8513,23561
23562,term,8517,23562
23563,term,8518,23563
23564,term,8519,23564
23565,term,8524,23565
23566,term,8527,23566
23567,term,8532,23567
23568,term,8533,23568
23569,term,8535,23569
23570,term,8542,23570
23571,term,8544,23571
23572,term,8545,23572
23573,term,8546,23573
23574,term,8547,23574
23575,term,8549,23575
23576,term,8553,23576
23577,term,8556,23577
23578,term,8557,23578
23579,term,8559,23579
23580,term,8560,23580
23581,term,8570,23581
23582,term,8571,23582
23583,term,8575,23583
23584,term,8576,23584
23585,term,8578,23585
23586,term,8582,23586
23587,term,8583,23587
23588,term,8594,23588
23589,term,8595,23589
23590,term,8596,23590
23591,term,8602,23591
23592,term,8605,23592
23593,term,8607,23593
23594,term,8608,23594
23595,term,8609,23595
23596,term,8611,23596
23597,term,8613,23597
23598,term,8614,23598
23599,term,8615,23599
23600,term,8616,23600
23601,term,8617,23601
23602,term,8623,23602
23603,term,8627,23603
23604,term,8628,23604
23605,term,8630,23605
23606,term,8631,23606
23607,term,8632,23607
23608,term,8635,23608
23609,term,8636,23609
23610,term,8637,23610
23611,term,8640,23611
23612,term,8642,23612
23613,term,8645,23613
23614,term,8647,23614
23615,term,8648,23615
23616,term,8649,23616
23617,term,8650,23617
23618,term,8653,23618
23619,term,8654,23619
23620,term,8655,23620
23621,term,8656,23621
23622,term,8660,23622
23623,term,8661,23623
23624,term,8666,23624
23625,term,8667,23625
23626,term,8674,23626
23627,term,8680,23627
23628,term,8681,23628
23629,term,8684,23629
23630,term,8685,23630
23631,term,8686,23631
23632,term,8689,23632
23633,term,8692,23633
23634,term,8694,23634
23635,term,8695,23635
23636,term,8698,23636
23637,term,8700,23637
23638,term,8704,23638
23639,term,8708,23639
23640,term,8709,23640
23641,term,8715,23641
23642,term,8719,23642
23643,term,8720,23643
23644,term,8721,23644
23645,term,8722,23645
23646,term,8723,23646
23647,term,8729,23647
23648,term,8732,23648
23649,term,8733,23649
23650,term,8735,23650
23651,term,8737,23651
23652,term,8739,23652
23653,term,8740,23653
23654,term,8742,23654
23655,term,8744,23655
23656,term,8745,23656
23657,term,8746,23657
23658,term,8747,23658
23659,term,8750,23659
23660,term,8751,23660
23661,term,8757,23661
23662,term,8759,23662
23663,term,8761,23663
23664,term,8762,23664
23665,term,8763,23665
23666,term,8764,23666
23667,term,8769,23667
23668,term,8772,23668
23669,term,8774,23669
23670,term,8775,23670
23671,term,8776,23671
23672,term,8778,23672
23673,term,8779,23673
23674,term,8780,23674
23675,term,8784,23675
23676,term,8785,23676
23677,term,8787,23677
23678,term,8788,23678
23679,term,8791,23679
23680,term,8794,23680
23681,term,8795,23681
23682,term,8796,23682
23683,term,8799,23683
23684,term,8801,23684
23685,term,8802,23685
23686,term,8805,23686
23687,term,8808,23687
23688,term,8809,23688
23689,term,8814,23689
23690,term,8828,23690
23691,term,8829,23691
23692,term,8830,23692
23693,term,8831,23693
23694,term,8832,23694
23695,term,8834,23695
23696,term,8835,23696
23697,term,8836,23697
23698,term,8838,23698
23699,term,8839,23699
23700,term,8840,23700
23701,term,8841,23701
23702,term,8847,23702
23703,term,8848,23703
23704,term,8857,23704
23705,term,8858,23705
23706,term,8859,23706
23707,term,8861,23707
23708,term,8865,23708
23709,term,8866,23709
23710,term,8868,23710
23711,term,8869,23711
23712,term,8871,23712
23713,term,8875,23713
23714,term,8883,23714
23715,term,8884,23715
23716,term,8887,23716
23717,term,8888,23717
23718,term,8889,23718
23719,term,8891,23719
23720,term,8892,23720
23721,term,8893,23721
23722,term,8895,23722
23723,term,8899,23723
23724,term,8900,23724
23725,term,8904,23725
23726,term,8914,23726
23727,term,8915,23727
23728,term,8916,23728
23729,term,8917,23729
23730,term,8918,23730
23731,term,8919,23731
23732,term,8920,23732
23733,term,8921,23733
23734,term,8922,23734
23735,term,8923,23735
23736,term,8924,23736
23737,term,8929,23737
23738,term,8930,23738
23739,term,8937,23739
23740,term,8938,23740
23741,term,8939,23741
23742,term,8940,23742
23743,term,8943,23743
23744,term,8948,23744
23745,term,8949,23745
23746,term,8952,23746
23747,term,8954,23747
23748,term,8959,23748
23749,term,8960,23749
23750,term,8963,23750
23751,term,8966,23751
23752,term,8967,23752
23753,term,8968,23753
23754,term,8969,23754
23755,term,8970,23755
23756,term,8973,23756
23757,term,8974,23757
23758,term,8978,23758
23759,term,8979,23759
23760,term,8982,23760
23761,term,8984,23761
23762,term,8985,23762
23763,term,8988,23763
23764,term,8989,23764
23765,term,8993,23765
23766,term,8994,23766
23767,term,8997,23767
23768,term,8999,23768
23769,term,9000,23769
23770,term,9003,23770
23771,term,9005,23771
23772,term,9006,23772
23773,term,9009,23773
23774,term,9011,23774
23775,term,9013,23775
23776,term,9017,23776
23777,term,9018,23777
23778,term,9019,23778
23779,term,9021,23779
23780,term,9025,23780
23781,term,9030,23781
23782,term,9031,23782
23783,term,9033,23783
23784,term,9034,23784
23785,term,9036,23785
23786,term,9039,23786
23787,term,9040,23787
23788,term,9041,23788
23789,term,9042,23789
23790,term,9043,23790
23791,term,9044,23791
23792,term,9046,23792
23793,term,9048,23793
23794,term,9049,23794
23795,term,9050,23795
23796,term,9051,23796
23797,term,9052,23797
23798,term,9053,23798
23799,term,9055,23799
23800,term,9056,23800
23801,term,9057,23801
23802,term,9059,23802
23803,term,9065,23803
23804,term,9069,23804
23805,term,9070,23805
23806,term,9078,23806
23807,term,9080,23807
23808,term,9081,23808
23809,term,9084,23809
23810,term,9087,23810
23811,term,9091,23811
23812,term,9093,23812
23813,term,9094,23813
23814,term,9096,23814
23815,term,9097,23815
23816,term,9098,23816
23817,term,9103,23817
23818,term,9106,23818
23819,term,9107,23819
23820,term,9111,23820
23821,term,9112,23821
23822,term,9113,23822
23823,term,9119,23823
23824,term,9121,23824
23825,term,9123,23825
23826,term,9124,23826
23827,term,9126,23827
23828,term,9127,23828
23829,term,9128,23829
23830,term,9134,23830
23831,term,9135,23831
23832,term,9136,23832
23833,term,9138,23833
23834,term,9139,23834
23835,term,9140,23835
23836,term,9141,23836
23837,term,9143,23837
23838,term,9144,23838
23839,term,9145,23839
23840,term,9146,23840
23841,term,9147,23841
23842,term,9148,23842
23843,term,9149,23843
23844,term,9151,23844
23845,term,9156,23845
23846,term,9157,23846
23847,term,9158,23847
23848,term,9159,23848
23849,term,9160,23849
23850,term,9162,23850
23851,term,9163,23851
23852,term,9164,23852
23853,term,9166,23853
23854,term,9167,23854
23855,term,9174,23855
23856,term,9175,23856
23857,term,9176,23857
23858,term,9177,23858
23859,term,9182,23859
23860,term,9184,23860
23861,term,9185,23861
23862,term,9186,23862
23863,term,9188,23863
23864,term,9190,23864
23865,term,9194,23865
23866,term,9195,23866
23867,term,9197,23867
23868,term,9198,23868
23869,term,9199,23869
23870,term,9202,23870
23871,term,9203,23871
23872,term,9211,23872
23873,term,9213,23873
23874,term,9214,23874
23875,term,9215,23875
23876,term,9224,23876
23877,term,9225,23877
23878,term,9228,23878
23879,term,9229,23879
23880,term,9233,23880
23881,term,9234,23881
23882,term,9235,23882
23883,term,9237,23883
23884,term,9239,23884
23885,term,9240,23885
23886,term,9246,23886
23887,term,9247,23887
23888,term,9248,23888
23889,term,9249,23889
23890,term,9250,23890
23891,term,9251,23891
23892,term,9253,23892
23893,term,9254,23893
23894,term,9255,23894
23895,term,9256,23895
23896,term,9257,23896
23897,term,9258,23897
23898,term,9260,23898
23899,term,9261,23899
23900,term,9262,23900
23901,term,9266,23901
23902,term,9268,23902
23903,term,9269,23903
23904,term,9270,23904
23905,term,9271,23905
23906,term,9275,23906
23907,term,9276,23907
23908,term,9278,23908
23909,term,9280,23909
23910,term,9281,23910
23911,term,9288,23911
23912,term,9289,23912
23913,term,9290,23913
23914,term,9291,23914
23915,term,9292,23915
23916,term,9293,23916
23917,term,9294,23917
23918,term,9295,23918
23919,term,9296,23919
23920,term,9297,23920
23921,term,9299,23921
23922,term,9300,23922
23923,term,9306,23923
23924,term,9307,23924
23925,term,9311,23925
23926,term,9313,23926
23927,term,9314,23927
23928,term,9315,23928
23929,term,9316,23929
23930,term,9317,23930
23931,term,9318,23931
23932,term,9319,23932
23933,term,9324,23933
23934,term,9325,23934
23935,term,9326,23935
23936,term,9328,23936
23937,term,9330,23937
23938,term,9331,23938
23939,term,9332,23939
23940,term,9336,23940
23941,term,9338,23941
23942,term,9339,23942
